Date,Price,Open,High,Low,Vol.,Change %
11/25/2024,344.23,344.23,344.23,344.23,,-0.79%
11/22/2024,346.98,346.98,346.98,346.98,,0.56%
11/21/2024,345.04,345.04,345.04,345.04,,0.74%
11/20/2024,342.5,342.5,342.5,342.5,,0.41%
11/19/2024,341.09,341.09,341.09,341.09,,0.39%
11/18/2024,339.75,339.75,339.75,339.75,,1.57%
11/15/2024,334.5,334.5,334.5,334.5,,-0.27%
11/14/2024,335.4,335.4,335.4,335.4,,0.10%
11/13/2024,335.08,335.08,335.08,335.08,,0.33%
11/12/2024,333.97,333.97,333.97,333.97,,0.18%
11/11/2024,333.37,333.37,333.37,333.37,,-0.95%
11/08/2024,336.55,336.55,336.55,336.55,,-1.57%
11/07/2024,341.9,341.9,341.9,341.9,,1.70%
11/06/2024,336.18,336.18,336.18,336.18,,-0.77%
11/05/2024,338.77,338.77,338.77,338.77,,0.33%
11/04/2024,337.66,337.66,337.66,337.66,,1.22%
11/01/2024,333.57,333.57,333.57,333.57,,-0.14%
10/31/2024,334.04,334.04,334.04,334.04,,-0.13%
10/30/2024,334.47,334.47,334.47,334.47,,0.70%
10/29/2024,332.13,332.13,332.13,332.13,,0.24%
10/28/2024,331.34,331.34,331.34,331.34,,-2.41%
10/25/2024,339.53,339.53,339.53,339.53,,0.83%
10/24/2024,336.75,336.75,336.75,336.75,,-0.36%
10/23/2024,337.97,337.97,337.97,337.97,,-0.27%
10/22/2024,338.88,338.88,338.88,338.88,,1.14%
10/21/2024,335.06,335.06,335.06,335.06,,0.58%
10/18/2024,333.12,333.12,333.12,333.12,,-0.75%
10/17/2024,335.66,335.66,335.66,335.66,,-0.01%
10/16/2024,335.68,335.68,335.68,335.68,,-0.37%
10/15/2024,336.94,336.94,336.94,336.94,,-1.47%
10/14/2024,341.98,341.98,341.98,341.98,,-1.29%
10/11/2024,346.45,346.45,346.45,346.45,,0.14%
10/10/2024,345.97,345.97,345.97,345.97,,1.58%
10/09/2024,340.59,340.59,340.59,340.59,,-0.38%
10/08/2024,341.9,341.9,341.9,341.9,,-2.13%
10/07/2024,349.34,349.34,349.34,349.34,,0.70%
10/04/2024,346.92,346.92,346.92,346.92,,0.18%
10/03/2024,346.28,346.28,346.28,346.28,,1.41%
10/02/2024,341.47,341.47,341.47,341.47,,0.28%
10/01/2024,340.52,340.52,340.52,340.52,,0.51%
09/30/2024,338.78,338.78,338.78,338.78,,-0.31%
09/27/2024,339.83,339.83,339.83,339.83,,0.47%
09/26/2024,338.24,338.24,338.24,338.24,,-0.52%
09/25/2024,340.01,340.01,340.01,340.01,,-0.49%
09/24/2024,341.67,341.67,341.67,341.67,,1.23%
09/23/2024,337.51,337.51,337.51,337.51,,0.66%
09/20/2024,335.31,335.31,335.31,335.31,,0.08%
09/19/2024,335.03,335.03,335.03,335.03,,0.86%
09/18/2024,332.17,332.17,332.17,332.17,,0.43%
09/17/2024,330.75,330.75,330.75,330.75,,0.67%
09/16/2024,328.56,328.56,328.56,328.56,,1.14%
09/13/2024,324.85,324.85,324.85,324.85,,0.33%
09/12/2024,323.8,323.8,323.8,323.8,,1.36%
09/11/2024,319.45,319.45,319.45,319.45,,1.47%
09/10/2024,314.81,314.81,314.81,314.81,,-1.51%
09/09/2024,319.65,319.65,319.65,319.65,,1.07%
09/06/2024,316.27,316.27,316.27,316.27,,-1.61%
09/05/2024,321.45,321.45,321.45,321.45,,0.39%
09/04/2024,320.2,320.2,320.2,320.2,,-0.92%
09/03/2024,323.18,323.18,323.18,323.18,,-1.47%
08/30/2024,328,328,328,328,,-1.00%
08/29/2024,331.33,331.33,331.33,331.33,,0.83%
08/28/2024,328.6,328.6,328.6,328.6,,-1.03%
08/27/2024,332.02,332.02,332.02,332.02,,-0.50%
08/26/2024,333.67,333.67,333.67,333.67,,1.21%
08/23/2024,329.68,329.68,329.68,329.68,,1.49%
08/22/2024,324.85,324.85,324.85,324.85,,-0.25%
08/21/2024,325.67,325.67,325.67,325.67,,-0.35%
08/20/2024,326.82,326.82,326.82,326.82,,0.03%
08/19/2024,326.73,326.73,326.73,326.73,,0.39%
08/16/2024,325.47,325.47,325.47,325.47,,-0.67%
08/15/2024,327.68,327.68,327.68,327.68,,0.69%
08/14/2024,325.43,325.43,325.43,325.43,,-0.29%
08/13/2024,326.39,326.39,326.39,326.39,,-1.13%
08/12/2024,330.11,330.11,330.11,330.11,,1.33%
08/09/2024,325.77,325.77,325.77,325.77,,0.73%
08/08/2024,323.4,323.4,323.4,323.4,,0.12%
08/07/2024,323.01,323.01,323.01,323.01,,1.33%
08/06/2024,318.78,318.78,318.78,318.78,,0.52%
08/05/2024,317.13,317.13,317.13,317.13,,-0.45%
08/02/2024,318.57,318.57,318.57,318.57,,-1.25%
08/01/2024,322.61,322.61,322.61,322.61,,-1.61%
07/31/2024,327.9,327.9,327.9,327.9,,1.25%
07/30/2024,323.87,323.87,323.87,323.87,,-0.06%
07/29/2024,324.05,324.05,324.05,324.05,,-0.84%
07/26/2024,326.8,326.8,326.8,326.8,,-0.81%
07/25/2024,329.46,329.46,329.46,329.46,,-0.01%
07/24/2024,329.49,329.49,329.49,329.49,,-0.23%
07/23/2024,330.24,330.24,330.24,330.24,,-0.92%
07/22/2024,333.32,333.32,333.32,333.32,,1.02%
07/19/2024,329.96,329.96,329.96,329.96,,-1.82%
07/18/2024,336.07,336.07,336.07,336.07,,-0.15%
07/17/2024,336.57,336.57,336.57,336.57,,0.11%
07/16/2024,336.21,336.21,336.21,336.21,,-0.89%
07/15/2024,339.21,339.21,339.21,339.21,,-0.66%
07/12/2024,341.48,341.48,341.48,341.48,,0.02%
07/11/2024,341.39,341.39,341.39,341.39,,0.26%
07/10/2024,340.51,340.51,340.51,340.51,,-0.08%
