Date,Price,Open,High,Low,Vol.,Change %
11/26/2024,"3,560.29","3,557.69","3,599.02","3,539.88",,0.09%
11/25/2024,"3,557.25","3,616.02","3,631.73","3,554.04",,-1.54%
11/22/2024,"3,612.71","3,590.59","3,618.60","3,570.89",,0.63%
11/21/2024,"3,590.15","3,559.97","3,607.09","3,559.97",,0.86%
11/20/2024,"3,559.53","3,559.43","3,580.68","3,556.46",,0.02%
11/19/2024,"3,558.99","3,547.77","3,572.25","3,537.99",,0.24%
11/18/2024,"3,550.60","3,480.35","3,554.54","3,474.87",,2.10%
11/15/2024,"3,477.63","3,498.33","3,513.45","3,468.97",,-0.58%
11/14/2024,"3,497.99","3,505.48","3,529.06","3,486.11",,-0.20%
11/13/2024,"3,505.05","3,501.97","3,522.35","3,464.92",,0.09%
11/12/2024,"3,502.06","3,506.92","3,531.86","3,494.91",,-0.09%
11/11/2024,"3,505.07","3,565.31","3,568.99","3,497.19",,-1.57%
11/08/2024,"3,561.05","3,624.52","3,624.73","3,553.36",,-1.72%
11/07/2024,"3,623.31","3,589.12","3,634.15","3,574.75",,0.97%
11/06/2024,"3,588.67","3,616.59","3,617.43","3,530.06",,-0.72%
11/05/2024,"3,614.87","3,598.42","3,635.54","3,593.57",,0.47%
11/04/2024,"3,598.10","3,540.72","3,603.55","3,540.68",,1.58%
11/01/2024,"3,542.19","3,551.63","3,599.12","3,540.03",,0.12%
10/31/2024,"3,537.79","3,532.15","3,568.35","3,521.89",,0.17%
10/30/2024,"3,531.95","3,493.01","3,544.65","3,493.01",,1.13%
10/29/2024,"3,492.57","3,498.08","3,524.41","3,478.47",,0.01%
10/28/2024,"3,492.11","3,548.97","3,549.04","3,486.05",,-3.41%
10/25/2024,"3,615.28","3,578.42","3,617.73","3,562.19",,1.10%
10/24/2024,"3,576.03","3,586.48","3,633.62","3,560.48",,-0.27%
10/23/2024,"3,585.83","3,608.12","3,610.09","3,568.62",,-0.61%
10/22/2024,"3,607.67","3,547.91","3,615.07","3,537.07",,1.67%
10/21/2024,"3,548.47","3,519.67","3,566.37","3,519.01",,0.88%
10/18/2024,"3,517.38","3,550.68","3,573.01","3,505.95",,-0.92%
10/17/2024,"3,550.15","3,543.85","3,568.00","3,522.95",,0.19%
10/16/2024,"3,543.40","3,548.01","3,568.52","3,527.77",,-0.12%
10/15/2024,"3,547.56","3,637.88","3,637.88","3,527.58",,-2.47%
10/14/2024,"3,637.25","3,698.32","3,698.32","3,632.94",,-1.61%
10/11/2024,"3,696.91","3,695.52","3,715.41","3,669.76",,0.05%
10/10/2024,"3,694.91","3,619.96","3,701.55","3,619.96",,2.08%
10/09/2024,"3,619.50","3,643.49","3,665.74","3,578.40",,-0.58%
10/08/2024,"3,640.64","3,747.06","3,753.88","3,620.16",,-2.83%
10/07/2024,"3,746.83","3,684.05","3,751.68","3,668.41",,1.67%
10/04/2024,"3,685.46","3,672.86","3,714.45","3,671.22",,0.34%
10/03/2024,"3,672.84","3,599.89","3,679.47","3,597.62",,2.22%
10/02/2024,"3,592.92","3,574.80","3,647.55","3,574.80",,0.50%
10/01/2024,"3,574.98","3,521.94","3,622.17","3,475.00",,1.51%
09/30/2024,"3,521.77","3,520.85","3,554.09","3,502.09",,0.03%
09/27/2024,"3,520.75","3,509.23","3,531.63","3,488.79",,0.34%
